id,job_key,job_name,company,title,location,category,tag,text
gitlab_data_analyst_product_4385874824__role__016,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,"Gather data from multiple sources and connect disparate data points into a clear story about product usage, customer behavior, and product health."
gitlab_data_analyst_product_4385874824__role__017,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,"Establish reporting for new products and features, including defining metrics and building repeatable analysis that teams can use to track adoption and performance."
gitlab_data_analyst_product_4385874824__role__018,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,Analyze usage patterns within GitLab's Platforms sections to help teams understand how this area is performing and where improvements may be needed.
gitlab_data_analyst_product_4385874824__role__019,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,Explore behavioral trends for the Dedicated offering to surface insights that can inform product decisions and the customer experience.
gitlab_data_analyst_product_4385874824__role__020,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,Partner with UX to better understand user behavior and support research with quantitative analysis.
gitlab_data_analyst_product_4385874824__role__021,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,Work with Engineering teams on data collection and instrumentation approaches so product usage can be measured accurately and consistently.
gitlab_data_analyst_product_4385874824__role__022,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,role,,"Collaborate with Analytics Engineers on data modeling needs for reporting and analysis, helping ensure the underlying data supports reliable decision-making."
gitlab_data_analyst_product_4385874824__requirement__023,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Advanced SQL skills and the ability to use data to answer complex product questions with clarity and accuracy.
gitlab_data_analyst_product_4385874824__requirement__024,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"Experience building business intelligence visualizations and dashboards, ideally in Tableau or a similar tool."
gitlab_data_analyst_product_4385874824__requirement__025,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"Experience working directly with Product and Engineering teams on data creation, instrumentation, and measurement strategy."
gitlab_data_analyst_product_4385874824__requirement__026,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Experience partnering with Data and Analytics Engineering teams to shape data models for reporting and product analysis.
gitlab_data_analyst_product_4385874824__requirement__027,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Strong analytical thinking and the ability to turn product usage data into practical recommendations for stakeholders at different levels.
gitlab_data_analyst_product_4385874824__requirement__028,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Experience conducting and interpreting A/B tests to evaluate product changes and support evidence-based decisions.
gitlab_data_analyst_product_4385874824__requirement__029,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"Clear written and verbal communication skills, with the ability to explain complex findings in simple language."
gitlab_data_analyst_product_4385874824__requirement__030,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"Comfort working in an all-remote, asynchronous environment and collaborating effectively across functions while staying aligned with GitLab's values."
gitlab_data_analyst_product_4385874824__requirement__031,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,team sits within GitLab's
gitlab_data_analyst_product_4385874824__requirement__032,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,organization and includes a manager and product analysts who support specific areas of the product.
gitlab_data_analyst_product_4385874824__requirement__033,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"As a team, we work closely with product partners to improve decision-making through trusted metrics, thoughtful analysis, and clear storytelling."
gitlab_data_analyst_product_4385874824__requirement__034,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"Our work helps teams understand product usage, customer behavior, and overall product health so they can make informed decisions that improve GitLab."
gitlab_data_analyst_product_4385874824__requirement__035,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,You'll join a distributed team that values
gitlab_data_analyst_product_4385874824__requirement__036,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,", collaboration, and strong partnership with cross-functional stakeholders. The team supports a range of product areas, and this role will be closely connected to the"
gitlab_data_analyst_product_4385874824__requirement__037,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,sections and the
gitlab_data_analyst_product_4385874824__requirement__038,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"It's a strong fit for someone who enjoys working across teams, building context in a complex product environment, and helping others use data with confidence."
gitlab_data_analyst_product_4385874824__requirement__039,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,How GitLab Supports Full-Time Employees
gitlab_data_analyst_product_4385874824__requirement__040,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Growth and Development Fund
gitlab_data_analyst_product_4385874824__requirement__041,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Home office support
gitlab_data_analyst_product_4385874824__requirement__042,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,Please note that we welcome interest from candidates with varying levels of experience
gitlab_data_analyst_product_4385874824__requirement__043,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,many successful candidates do not meet every single requirement.
gitlab_data_analyst_product_4385874824__requirement__044,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"Additionally, studies have shown that people from underrepresented groups are less likely to apply to a job unless they meet every single qualification."
gitlab_data_analyst_product_4385874824__requirement__045,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,"If you're excited about this role, please apply and allow our recruiters to assess your application."
gitlab_data_analyst_product_4385874824__requirement__046,gitlab_data_analyst_product_4385874824,Gitlab Data Analyst Product,Gitlab,Data Analyst Product,,requirement,,GitLab hires new team members in countries around the world.
